998,JL,48
998,SV,26
1000,HS,59
1003,IE,19
1004,BQ,49
1011,IX,11
1014,RJ,42
1037,KI,54
1037,LL,53
1037,WW,9
1046,PI,43
1051,QC,27
1056,QJ,56
1059,LR,45
1060,CZ,8
1073,ZH,3
1076,YT,16
1078,LW,11
1081,KN,59
1081,LJ,56
1082,UJ,43
1084,YM,1
1087,BT,57
1087,LW,3
1100,DU,60
1100,RV,36
1106,TR,35
1107,OK,16
1113,KO,31
1115,RG,35
1130,PE,5
1136,NO,6
1140,WF,9
1142,HB,46
1143,EV,11
1151,JZ,56
1153,NA,30
1157,OO,39
1160,YB,3
1166,UO,59
1168,BM,45
1168,DO,3
1173,MX,12
1175,WS,18
1176,LV,23
1182,ZG,23
1184,WB,42
1187,UV,42
1188,XX,46
1189,JL,25
1191,MK,49
1191,RK,29
1192,XM,39
1198,FV,32
1198,VG,22
1201,EX,11
1207,RM,21
1210,GU,21
1212,XG,32
1214,EX,39
1214,TJ,16
1227,FK,53
1229,JG,58
1233,EA,17
1234,IP,4
1235,MD,6
1239,PB,1
1239,PQ,59
1244,GI,3
1248,OH,53
1256,AI,19
1258,NA,17
1265,XX,51
1277,BZ,45
1279,TQ,21
1286,MW,59
1288,AZ,52
1288,KZ,34
1292,AX,30
1292,ZU,8
1293,XY,29
1308,MT,34
1311,FZ,4
1312,QQ,14
1314,DY,12
1315,LH,38
1317,RM,24
1319,XI,60
1323,EU,60
1335,BH,20
1340,DF,21
1363,TH,59
1370,YQ,37
1375,GV,15
1377,BB,15
1382,WI,40
1388,GQ,50
1391,LP,58
1393,AR,53
1396,GB,10
1401,HN,46
1406,RI,19
1408,PY,33
1410,YJ,2
1411,KC,18
1412,VM,48
1414,TS,29
1417,IZ,17
1418,CW,39
1419,JB,6
1421,HU,15
1423,LB,56
1425,BK,22
1425,XG,19
1426,QJ,33
1429,EC,6
1439,JS,41
1447,OM,32
1449,AN,1
1461,PA,10
1463,TT,6
1465,VS,53
1466,MR,23
1469,DH,40
1476,AQ,18
1476,DR,28
1478,JD,38
1486,RA,1
1487,HT,15
1491,YW,16
1492,MY,59
1493,CQ,27
1495,VS,23
1502,XZ,56
1507,OO,26
1508,BL,56
1509,NZ,1
1511,IX,14
1514,IV,54
1517,UC,5
1520,EY,41
1531,CV,44
1540,SA,14
1543,VG,4
1550,PS,1
1552,OZ,39
1556,UW,12
1560,ER,55
1561,GF,24
1561,IR,18
1566,OP,37
1574,TH,28
1574,YZ,34
1577,ND,2
1578,KP,4
1578,PH,45
1579,YK,8
1585,KS,18
1589,GV,13
1589,IE,8
1597,OY,43
1604,JT,15
1606,RO,48
1611,FQ,5
1612,NL,32
1615,XP,32
1618,FB,25
1618,MW,32
1624,VZ,22
1628,KF,54
1635,GG,35
1640,NN,10
1640,WI,8
1641,HL,34
1643,MZ,24
1645,XP,54
1649,MQ,41
1657,GT,24
1658,GY,8
1660,FI,43
1663,SC,45
1666,QT,21
1674,BZ,12
1678,GE,25
1679,UA,20
1686,OG,52
1689,VE,33
1690,DY,44
1691,VW,48
1701,QJ,19
1701,TD,60
1702,QG,3
1703,JP,52
1703,ZI,16
1709,UK,48
1711,ME,18
1712,PY,13
1714,LV,39
1714,SK,60
1721,FJ,51
1726,TZ,33
1729,NR,36
1734,SV,11
1735,YC,6
1736,PZ,30
1741,MS,12
1742,MY,56
1743,AP,53
1744,BL,24
1744,SP,4
1744,TL,19
1750,AF,47
1752,CR,35
1753,YQ,58
1763,OA,58
1764,QW,29
1767,AD,21
1768,JQ,58
1770,YY,52
1772,YM,14
1773,DQ,49
1781,PO,30
1792,VV,48
1800,OQ,44
1804,CO,34
1805,SV,25
1808,FF,38
1810,FB,14
1822,JJ,33
1826,AD,43
1826,BK,29
1827,FL,37
1831,TC,34
1832,AF,32
1842,VR,5
1843,BY,23
1849,FP,38
1854,LT,19
1857,TY,44
1858,JO,57
1862,JF,35
1863,II,58
1870,RL,4
1871,QI,25
1873,GE,60
1874,SL,9
1875,DZ,25
1878,XN,13
1880,KC,39
1887,AF,43
1887,IG,55
1891,JM,22
1895,ZD,59
1896,AX,43
1900,BG,58
1900,FA,10
1904,YN,42
1911,AE,26
1915,FS,28
1916,TC,15
1922,TE,16
1930,NF,6
1932,AD,45
1932,XW,26
1935,PH,12
1939,DR,50
1941,NP,28
1945,NC,47
1945,TN,30
1947,TJ,51
1950,ED,7
1955,IB,35
1957,TI,3
1957,WO,12
1958,NZ,44
1964,AL,46
1966,AY,18
1966,RY,46
1969,LD,10
1977,XQ,44
1978,WJ,6
1990,FX,20
1994,YU,15
1995,YN,47
1996,PS,27
1996,QA,44
1998,RF,19
1998,SV,10
2004,KY,59
2014,DM,7
2016,BA,19
2017,GC,36
2024,WX,32
2025,KV,34
2030,NK,37
2033,WQ,12
2036,HM,56
2037,JV,17
2040,NR,48
2043,QO,10
2047,LN,25
2049,IC,44
2049,VZ,52
2051,VS,11
2053,NB,54
2055,LD,21
2055,RX,47
2061,HJ,38
2070,SR,60
2078,WU,33
2079,BM,58
2079,TV,56
2091,HC,33
2099,VP,53
2103,XD,54
2106,IK,5
2110,GY,33
2110,UT,41
2112,OR,51
2113,UU,34
2120,OT,47
2120,XB,19
2123,FX,42
2131,QG,27
2138,DQ,22
2140,WO,37
2141,TM,48
2143,UT,29
2150,SC,10
2155,AX,59
2155,DR,7
2166,EZ,57
2175,RT,19
2177,QR,22
2180,CS,33
2184,RI,39
2185,UR,3
2189,IU,59
2191,PB,27
2200,DK,14
2200,DK,16
2202,LM,57
2206,CV,28
2206,SB,17
2207,SG,58
2209,FT,31
2210,LF,39
2211,JH,35
2212,FK,29
2218,PD,13
2219,MS,41
2219,WD,17
2220,JU,24
2223,PW,54
2226,ZU,24
2230,ZS,39
2232,GK,41
2234,CD,23
2237,LH,53
2239,QB,25
2239,WF,40
2243,KZ,59
2244,UU,10
2246,WC,42
2248,BK,49
2254,NT,2
2254,QJ,26
2270,CV,46
2275,JI,31
2276,TI,44
2283,IS,50
2290,UG,13
2291,YM,5
2297,HR,10
2297,MZ,55
2299,SJ,48
2301,FZ,51
2304,EQ,45
2310,UP,3
2310,XK,44
2311,RJ,19
2324,LW,46
2324,YW,10
2325,NI,58
2333,RY,5
2334,AQ,12
2338,HS,35
2339,CH,26
2347,LD,44
2349,TC,11
2350,WJ,29
2354,WN,7
2357,TF,50
2373,YJ,10
2377,CV,5
2378,ZW,4
2379,MH,9
2384,ND,43
2386,AL,14
2386,MN,16
2389,GA,51
2401,XY,51
2405,US,35
2406,HK,16
2406,VI,9
2413,BD,38
2420,IA,36
2420,SA,33
2423,IF,37
2425,ER,21
2427,JJ,48
2430,RZ,8
2435,OD,9
2436,RK,43
2441,CN,39
2445,XY,42
2446,OY,49
2446,XP,60
2459,HP,37
2459,JY,43
2464,BQ,14
2473,NC,59
2473,XN,49
2473,XV,33
2490,OH,44
2491,XI,18
2493,FT,52
2494,EK,59
2504,BR,28
2504,WX,16
2511,NB,58
2512,NW,58
2513,SG,40
2515,GA,5
2518,HQ,14
2520,WS,16
2521,PK,51
2522,FZ,3
2539,NQ,37
2543,ZU,46
2546,YS,18
2555,DJ,10
2556,NA,59
2558,LU,54
2560,KJ,50
2560,LT,7
2570,DW,53
2571,HL,25
2575,OG,17
2578,XV,52
2595,PF,55
2599,VT,22
2603,PN,1
2603,VG,23
2608,OL,37
2612,AS,59
2616,HM,57
2616,XE,24
2618,GR,23
2619,XR,37
2621,AB,34
2627,JU,7
2629,ZW,3
2633,EZ,7
2635,JM,5
2638,ZU,28
2654,SL,34
2655,FX,2
2657,MI,41
2668,IR,44
2672,YL,29
2674,QJ,45
2676,PQ,55
2683,EI,26
2683,JN,24
2696,EB,36
2696,JS,56
2696,SE,57
2696,ZZ,37
2700,OL,33
2700,RN,29
2707,DC,28
2709,GD,2
2710,KK,8
2711,NX,45
2711,QC,19
2713,RJ,28
2714,DH,10
2717,PD,5
2717,QZ,37
2719,LA,53
2721,XK,36
2722,KT,39
2724,XN,10
2728,KB,57
2730,XM,32
2733,SY,60
2734,TJ,12
2738,DF,4
2744,AQ,40
2744,TX,55
2751,GA,47
2751,OV,23
2755,HU,11
2760,OM,46
2761,PL,56
2764,JP,53
2765,KM,28
2769,LI,16
2769,PW,14
2770,DP,34
2770,NR,51
2771,SW,53
2775,EF,33
2782,QJ,35
2797,UC,47
2810,PH,9
2811,FW,59
2818,DH,26
2821,QT,16
2823,BI,18
2823,EW,28
2824,SL,8
2825,MQ,5
2833,FT,58
2833,YR,13
2836,QO,24
2838,GD,14
2848,YW,10
2851,KC,36
2851,OC,60
2853,GJ,29
2855,EI,47
2858,ML,8
2863,RB,3
2864,BY,24
2869,VQ,53
2876,HI,9
2876,OW,36
2879,YU,14
2881,KL,55
2881,TN,60
2883,WN,41
2890,FE,25
2891,XE,11
2892,KB,60
2893,QY,55
2895,ZV,42
2899,DH,21
2908,ZM,45
2914,DK,19
2916,ME,51
2916,YK,7
2920,JV,25
2923,BQ,21
2934,MA,43
2937,TX,26
2938,ES,48
2941,TW,8
2942,XT,41
2943,KL,42
2943,YI,26
2947,AH,4
2952,DO,41
2955,KG,15
2960,LN,44
2964,KZ,52
2969,SJ,1
2973,WA,58
2975,KX,50
2979,FK,27
2987,SQ,7
2992,AA,55
2997,YK,20
3007,HZ,52
3007,QI,25
3011,AW,43
3023,KO,33
3024,BO,8
3026,BB,57
3028,CO,19
3028,YD,21
3029,HZ,20
3031,KI,6
3048,MW,10
3050,OS,21
3052,CG,32
3055,IQ,58
3055,OK,56
3060,DN,20
3060,XT,58
3061,WQ,49
3062,OY,24
3069,NW,31
3070,IR,35
3078,JX,24
3082,BC,6
3085,GQ,40
3086,SX,28
3087,AC,30
3093,AM,49
3093,WW,56
3098,HZ,14
3100,LJ,4
3101,SP,17
3102,KV,49
3106,BU,40
3113,WR,27
3117,EY,52
3118,SC,50
3123,HP,51
3123,KM,16
3123,OI,4
3124,ED,46
3124,KO,57
3126,DV,33
3127,LT,15
3129,ZZ,7
3131,SU,8
3132,JM,57
3134,QR,36
3144,ZI,39
3146,MI,12
3147,EK,1
3148,EV,17
3148,FW,7
3150,YM,6
3154,AB,4
3154,XH,21
3160,VL,19
3162,RJ,37
3165,SY,20
3168,NJ,35
3168,QL,22
3168,SX,19
3170,DU,49
3170,GD,55
3174,AB,30
3180,GU,37
3183,NV,26
3185,PQ,6
3188,DQ,10
3190,HN,17
3191,BL,15
3197,PJ,45
3208,CT,17
3211,GQ,3
3229,JO,9
3232,FF,3
3233,KV,49
3234,LH,19
3235,IH,52
3248,GU,58
3254,AO,17
3257,KM,27
3263,CW,4
3270,CQ,11
3276,ZG,57
3277,CO,36
3280,DK,36
3290,GJ,57
3290,SN,32
3296,DU,20
3296,NH,5
3301,KF,41
3302,CK,40
3309,DP,30
3310,FB,59
3310,OG,19
3318,VO,54
3324,UE,5
3340,OG,28
3342,PX,3
3345,IE,25
3349,IZ,30
3361,PG,8
3365,KX,38
3367,WH,13
3373,DV,43
3378,ID,36
3380,WL,47
3381,TL,44
3384,GZ,33
3386,VI,9
3391,LE,8
3391,NE,31
3393,VI,60
3403,BF,5
3403,GI,33
3409,BM,8
3412,OR,12
3412,YG,40
3413,YE,32
3416,YG,53
3420,DS,14
3421,CQ,28
3427,ZO,25
3429,PJ,29
3444,BC,58
3454,XU,9
3458,VV,16
3466,SJ,55
3470,XE,24
3485,TJ,36
3488,DE,13
3494,DV,1
3495,LU,37
3498,NU,28
3499,TU,45
3500,VD,33
3503,CU,45
3513,MP,53
3517,CP,20
3523,QD,39
3532,ZH,32
3537,AH,55
3538,UB,47
3551,VM,54
3555,OA,59
3557,VI,27
3560,VV,1
3560,XQ,15
3568,DK,8
3569,BX,40
3572,LC,4
3573,FM,34
3574,LY,57
3583,HS,35
3597,AI,20
3598,RG,6
