14,NB,2
14,OJ,26
14,OK,38
14,PM,51
14,QA,46
14,QO,4
14,RB,11
14,RO,2
14,RO,46
14,TS,23
14,VW,38
14,WN,2
14,WR,38
14,WX,16
14,XI,52
14,XN,27
14,XW,56
14,ZY,8
15,AV,37
15,EC,13
15,FM,23
15,FX,9
15,GQ,48
15,HP,32
15,HT,37
15,HZ,58
15,JA,56
15,JE,27
15,LB,28
15,LW,26
15,ME,27
15,NW,49
15,SZ,42
15,XN,19
15,XQ,19
15,YA,5
15,YG,46
15,YS,21
15,ZG,10
16,BY,35
16,DU,32
16,EB,39
16,EW,7
16,GN,13
16,GV,19
16,GY,23
16,KJ,8
16,KU,25
16,MG,11
16,OE,50
16,OY,41
16,QI,57
16,QJ,17
16,RT,26
16,SI,55
16,SV,55
16,TB,37
16,TG,32
16,TJ,3
16,TW,37
16,VQ,13
16,ZA,7
17,AP,10
17,AW,8
17,CL,52
17,EN,33
17,EX,24
17,FE,38
17,FI,18
17,GE,15
17,GY,24
17,GZ,19
17,HM,12
17,JX,49
17,NU,34
17,RF,23
17,RG,15
17,RY,32
17,RZ,2
17,TC,13
17,UB,53
17,VL,37
17,WI,28
17,XV,21
17,YE,18
17,YE,59
17,ZP,58
18,AD,45
18,AF,12
18,AH,23
18,BC,52
18,BC,52
18,BJ,33
18,BJ,8
18,EB,35
18,HY,6
18,JN,19
18,LI,43
18,LJ,39
18,MC,57
18,NN,2
18,NS,18
18,QJ,17
18,QJ,29
18,RP,20
18,RT,44
18,TM,53
18,VB,47
18,XH,7
18,XI,4
18,XT,16
18,XZ,15
18,ZU,60
19,AI,53
19,AP,47
19,BM,7
19,CY,10
19,CZ,49
19,DX,28
19,DY,52
19,EQ,22
19,FL,21
19,GM,25
19,GU,10
19,HH,22
19,NA,29
19,OR,44
19,PK,33
19,PN,19
19,QM,40
19,RA,26
19,RK,11
19,RP,16
19,RS,41
19,SD,39
19,UK,46
19,VB,6
19,VS,23
19,WJ,29
19,WS,45
19,ZE,24
19,ZO,42
19,ZY,33
20,AM,14
20,AT,25
20,CN,13
20,ED,50
20,EP,24
20,FA,10
20,FC,13
20,FS,47
20,FU,38
20,HA,38
20,JV,38
20,KC,48
20,KI,57
20,LN,10
20,MD,25
20,ME,39
20,NL,49
20,PR,6
20,PT,10
20,PV,35
20,RE,17
20,RX,24
20,SG,27
20,SG,43
20,SK,2
20,TP,3
20,UT,54
20,VB,17
20,ZS,33
21,CF,45
21,CK,8
21,DL,27
21,FT,44
21,HS,18
21,HY,1
21,IJ,30
21,IL,36
21,IQ,54
21,IX,31
21,JC,7
21,JT,45
21,LV,50
21,MH,4
21,MN,8
21,NZ,42
21,OD,2
21,OP,9
21,OS,50
21,PV,29
21,QT,49
21,SQ,37
21,TO,20
21,TT,23
21,TU,50
21,TZ,60
21,UF,14
21,VC,42
21,VK,53
21,WW,54
21,XN,17
21,ZD,44
21,ZV,29
22,AF,45
22,AU,9
22,AW,8
22,CT,7
22,DB,28
22,DL,11
22,DP,34
22,EF,54
22,EI,51
22,EL,56
22,GT,42
22,HS,35
22,HW,34
22,HX,8
22,JG,4
22,NU,52
22,PR,42
22,QF,20
22,QP,53
22,QZ,34
22,RA,11
22,SL,50
22,ST,57
22,TE,21
22,TI,15
22,UF,21
22,UL,30
22,VF,18
22,WB,47
22,YS,25
22,YT,59
22,ZA,27
23,AE,48
23,BO,1
23,CD,2
23,CJ,23
23,CU,26
23,DO,13
23,FE,24
23,FX,55
23,FY,14
23,GU,5
23,HQ,38
23,IJ,39
23,KG,46
23,KP,48
23,MP,44
23,PX,35
23,QC,7
23,UJ,25
23,VS,12
23,XL,48
23,XS,9
23,ZN,49
24,AG,40
24,AR,2
24,BF,36
24,DD,31
24,DX,51
24,EL,3
24,EZ,37
24,FQ,15
24,GD,4
24,HX,41
24,IC,43
24,IW,10
24,JV,24
24,KA,39
24,KA,47
24,LE,3
24,LV,18
24,MQ,52
24,MU,25
24,NH,34
24,OC,54
24,OO,51
24,PQ,57
24,RA,47
24,SD,5
24,UE,32
24,UK,30
24,UQ,38
24,XM,59
24,ZY,10
25,AH,5
25,BL,17
25,BY,44
25,CJ,37
25,CV,22
25,HH,13
25,HO,1
25,HU,33
25,IU,26
25,JP,48
25,LC,50
25,ME,10
25,NK,51
25,NK,58
25,PL,37
25,QS,14
25,QU,52
25,RT,46
25,SG,2
25,SI,4
25,TT,10
25,UW,9
25,VB,46
25,VF,8
25,WC,30
25,XJ,7
25,XO,27
25,ZK,41
26,AC,19
26,AU,7
26,BU,17
26,DB,41
26,ED,43
26,EH,27
26,EH,9
26,FZ,3
26,GB,1
26,GU,57
26,GX,40
26,HL,46
26,IA,54
26,II,18
26,KH,47
26,KK,48
26,ML,40
26,MU,52
26,NY,39
26,PQ,60
26,QA,31
26,QN,55
26,RB,12
26,RT,42
26,XI,9
26,YJ,35
26,YK,8
26,YW,45
26,ZE,40
26,ZK,23
27,BR,41
27,DI,34
27,DT,36
27,EF,4
27,ER,45
27,EV,54
27,FJ,50
27,GV,24
27,HA,10
27,IA,59
27,II,22
27,IP,56
27,JG,17
27,JJ,8
27,JP,11
27,JU,4
27,LE,40
27,NI,9
27,NT,3
27,NT,41
27,PT,27
27,SL,35
27,TM,19
27,UB,43
27,UM,21
27,UN,31
27,WA,54
27,XC,52
27,YY,50
27,ZH,41
27,ZQ,13
27,ZQ,35
28,AL,47
28,BM,56
28,CQ,55
28,DT,23
28,DT,38
28,FA,21
28,GE,46
28,GM,17
28,GR,17
28,GW,9
28,HB,30
28,HK,32
28,JE,19
28,JJ,10
28,JU,39
28,LF,35
28,LX,23
28,NZ,5
28,PP,7
28,QQ,23
28,RJ,47
28,RU,28
28,SC,41
28,SI,3
28,TG,22
28,TU,12
28,UF,12
28,UV,36
28,VP,10
28,WR,52
28,WW,31
28,XS,24
28,ZF,26
29,AB,15
29,AC,3
29,BB,55
29,BR,33
29,BW,42
29,EB,31
29,EW,1
29,EX,60
29,FF,51
29,FR,58
29,HS,25
29,IG,41
29,IK,18
29,IP,17
29,IZ,9
29,LP,5
29,NZ,16
29,OA,36
29,OZ,3
29,PH,22
29,QG,2
29,QJ,7
29,QN,36
29,RO,51
29,RS,43
29,SV,27
29,TC,23
29,WE,29
29,WR,19
29,ZG,4
29,ZL,4
30,BC,6
30,CO,12
30,DD,39
30,EG,44
30,EL,15
30,HM,15
30,IT,43
30,JM,43
30,JP,13
30,KP,46
30,MG,27
30,MS,25
30,NP,12
30,NT,43
30,PH,45
30,QZ,15
30,UP,52
30,UY,53
30,VM,9
30,WV,4
30,XE,39
30,XR,11
30,YY,40
31,AQ,29
31,AY,2
31,BD,49
31,BH,37
31,CJ,47
31,EF,4
31,EH,40
31,EO,29
31,FN,10
31,FP,45
31,IB,2
31,KN,45
31,KV,17
31,OH,43
31,OQ,59
31,RJ,13
31,RV,39
31,SX,11
31,TM,46
31,TN,13
31,TR,45
31,TY,46
31,UW,28
31,VF,44
31,WD,48
32,CC,33
32,DL,35
32,EO,22
32,FD,4
32,GL,58
32,HA,36
32,HK,29
32,IJ,40
32,JB,25
32,KR,37
32,LG,6
32,ML,7
32,MR,54
32,MU,28
32,NL,5
32,NW,50
32,PI,51
32,QG,20
32,QY,22
32,TU,46
32,UH,31
32,VQ,1
32,XU,16
32,ZM,13
33,BG,27
33,CE,41
33,HA,53
33,IH,11
33,JB,18
33,JQ,19
33,JR,15
33,KK,41
33,KX,54
33,LL,32
33,LO,34
33,LX,44
33,MD,1
33,NF,53
33,PC,55
33,PH,18
33,PI,9
33,PJ,56
33,PM,54
33,PW,2
33,RY,30
33,TT,43
33,TW,17
33,UH,1
33,UR,20
33,VC,2
33,VO,3
33,VR,1
33,VY,25
33,WP,48
33,WQ,16
33,YB,22
33,YU,11
33,YW,36
33,ZJ,23
33,ZR,24
34,BA,10
34,CA,55
34,CU,39
34,DM,28
34,DU,52
34,GD,15
34,HD,20
34,IM,46
34,IX,40
34,JD,58
34,KD,53
34,KF,33
34,LF,35
34,LY,57
34,MK,54
34,MR,25
34,NR,47
34,OY,4
34,PI,57
34,PP,48
34,PS,56
34,RX,53
34,SC,29
34,TA,41
34,TM,57
34,UJ,25
34,UK,46
34,VB,28
34,VG,8
34,WM,15
34,WO,53
34,YK,51
34,YK,53
34,YM,26
34,ZE,7
34,ZP,50
34,ZY,14
35,BY,52
35,DW,15
35,FG,48
35,FH,25
35,HP,56
35,IZ,44
35,JC,17
35,KF,34
35,KN,6
35,LM,23
35,MJ,9
35,PU,4
35,QH,57
35,RB,34
35,SW,59
35,VF,45
35,VV,51
35,VY,4
35,WO,8
35,XD,21
35,XG,44
35,YI,43
35,ZN,53
36,BB,3
36,BQ,13
36,CB,22
36,CH,12
36,EH,2
36,ES,56
36,FM,50
36,GR,24
36,HG,39
36,IE,26
36,IF,34
36,IL,7
36,KP,10
36,LB,22
36,OZ,60
36,PX,34
36,RY,46
36,SY,13
36,TW,9
36,UN,32
36,UU,32
36,VT,46
36,XT,6
36,YW,1
36,ZR,49
36,ZX,26
37,AO,14
37,BV,21
37,CL,2
37,CL,29
37,DE,50
37,GF,40
37,GJ,19
37,IB,5
37,IT,37
37,LB,18
37,NX,34
37,OF,60
37,OW,60
37,PL,52
37,PM,7
37,QE,40
37,QQ,23
37,ST,26
37,TA,56
37,TI,25
37,UD,45
37,VK,57
37,XV,8
37,ZT,46
38,AN,2
38,BL,52
38,BV,14
38,BV,54
38,BV,7
38,CS,30
38,DP,30
38,DR,52
38,FM,4
38,GH,8
38,IC,21
38,KT,26
38,LM,30
38,ME,32
38,NP,49
38,QA,48
38,UF,51
38,VT,2
38,WV,32
38,YD,20
38,YK,18
39,AA,12
39,EJ,16
39,FG,2
39,HM,34
39,HZ,49
39,IZ,7
39,JT,27
39,LL,3
39,NH,58
39,PR,19
39,SO,49
39,SO,60
39,TY,21
39,UB,14
39,UK,45
39,UN,54
39,UU,56
39,UW,29
39,XC,13
39,ZD,59
40,BW,50
40,CH,38
40,CS,32
40,DF,10
40,FV,28
40,JI,11
40,KA,28
40,LE,36
40,MI,21
40,NR,25
40,OG,20
40,PR,59
40,PU,5
40,QR,44
40,RF,31
40,TS,26
40,TU,1
40,VS,44
40,WQ,47
40,ZH,39
41,AF,5
41,AH,38
41,AS,23
41,BE,41
41,BK,47
41,BU,25
41,EI,11
41,EZ,59
41,FP,55
41,FW,23
41,GN,35
41,HK,40
41,IQ,52
41,JZ,25
41,KI,12
41,KM,52
41,KT,34
41,KW,5
41,LQ,47
41,MA,30
41,NM,37
41,NZ,58
41,OP,45
41,OV,3
41,PA,45
41,PE,6
41,PK,33
41,PT,32
41,RG,17
41,RY,56
41,SA,13
41,TC,52
41,UP,32
41,VE,1
41,VQ,14
41,VU,32
41,XG,32
41,XO,51
41,XZ,23
42,BJ,15
42,BJ,30
42,BY,17
42,CJ,12
42,CK,6
42,FR,13
42,FU,35
42,KM,49
42,LZ,13
42,NH,12
42,NJ,34
42,OD,50
42,OI,20
42,ON,7
42,TG,47
42,UI,23
42,WF,29
42,WL,40
42,WQ,45
42,XW,49
42,YJ,43
42,YT,25
43,BD,11
43,CU,57
43,DC,1
43,FM,50
43,JN,13
43,KC,36
43,KJ,14
43,KJ,34
43,KM,3
43,LA,15
43,LB,44
43,LQ,30
43,MS,27
43,NI,5
43,OY,7
43,TE,42
43,UO,19
43,UX,14
43,WI,10
43,XL,34
43,YX,58
43,ZQ,29
44,AI,4
44,AP,49
44,BQ,22
44,CB,14
44,CF,33
44,FV,30
44,GF,18
44,GI,33
44,HO,51
44,IF,40
44,LE,16
44,LM,8
44,LU,15
44,MU,55
44,NO,28
44,OU,50
44,PJ,55
44,QO,20
44,SN,6
44,SV,11
44,UD,52
44,UE,34
44,VC,32
44,VI,59
44,VK,14
44,WQ,17
44,WQ,43
44,XY,60
44,YS,36
44,ZI,21
44,ZI,3
45,DC,27
45,DL,60
45,GH,32
45,HN,27
45,KG,26
45,KL,35
45,LE,38
45,NF,38
45,NQ,13
45,OO,58
45,PY,19
45,QH,57
45,QL,34
45,QY,5
45,RM,1
45,UU,24
45,XE,25
45,XF,21
45,XL,53
45,XM,9
45,XW,57
45,YB,24
45,YM,9
45,YO,46
46,AO,47
46,BG,46
46,EH,40
46,EM,23
46,FH,46
46,GV,8
46,IZ,7
46,JJ,42
46,KT,7
46,MM,59
46,RI,15
46,RQ,56
46,SJ,38
46,TF,15
46,TK,59
46,UL,56
46,VC,23
46,VH,53
46,VY,36
46,WJ,36
46,XX,21
46,YO,5
46,YV,23
46,ZA,50
47,AC,52
47,AM,14
47,BX,59
47,ER,14
47,FE,21
47,FL,41
47,HC,17
47,HP,36
47,KM,35
47,LG,48
47,NH,26
47,NN,30
47,OI,49
47,PK,48
47,PL,53
47,QG,33
47,QN,12
47,QO,54
47,RJ,4
47,SQ,57
47,TJ,42
47,TQ,11
47,UW,25
47,UW,4
47,VC,22
47,VF,13
47,WR,11
47,WS,31
47,XT,19
47,YU,27
47,ZO,30
48,BB,17
48,BD,11
48,CF,44
48,DM,34
48,EW,33
48,GT,36
48,HA,21
48,HC,21
48,HN,36
48,II,48
48,IR,26
48,JE,52
48,JK,1
48,KZ,55
48,LE,41
48,LK,7
48,LV,6
48,NG,30
48,PD,59
48,QX,34
48,QZ,7
48,RK,29
48,SU,9
48,TB,4
48,TO,9
48,WR,4
48,WU,33
48,XT,29
49,AF,8
49,AG,6
49,AQ,35
49,CT,4
49,DD,19
49,EG,4
49,EK,24
49,FD,19
49,FD,51
49,IR,58
49,JF,4
49,KV,23
49,MM,31
49,NI,7
49,OJ,52
49,ON,9
49,OW,60
49,PX,59
49,QU,57
49,TO,10
49,TS,15
49,UU,58
49,UX,12
49,UY,10
49,WX,52
49,YN,58
50,AR,8
50,AX,21
50,CR,42
50,FL,52
50,GH,56
50,HX,4
50,IL,10
50,IZ,23
50,JM,19
50,KK,30
50,KN,37
50,KU,1
50,LR,16
50,LU,13
50,MA,60
50,MF,11
50,NH,59
50,NO,49
50,NZ,14
50,OD,44
50,OF,48
50,OG,6
50,ON,44
50,QI,53
50,QV,16
50,RH,56
50,RI,8
50,RN,35
50,RV,18
50,SA,40
50,SE,12
50,SN,38
50,TI,25
50,TN,21
50,TN,38
50,UC,57
50,UQ,5
50,XC,57
50,XR,42
50,XZ,26
50,XZ,8
50,YL,50
50,YX,3
51,AJ,29
51,DE,56
51,DI,15
51,ER,55
51,GH,12
51,HF,2
51,HG,5
51,HW,13
51,IG,54
51,IX,47
51,LD,41
51,MR,33
51,PZ,57
51,QT,25
51,QV,37
51,RW,27
51,SL,31
51,TM,30
51,VV,6
51,VY,6
51,WR,53
51,WW,47
51,XD,23
51,XI,59
51,XK,36
51,YP,37
51,ZW,41
52,AB,19
52,AF,39
52,FG,38
52,GG,59
52,HM,17
52,HO,24
52,IP,1
52,IT,12
52,JC,39
52,MJ,51
52,MM,54
52,NR,7
52,OL,22
52,PC,41
52,PL,16
52,PZ,56
52,RJ,8
52,SH,52
52,TL,27
52,UB,47
52,VC,27
52,XO,22
52,XX,23
52,ZF,34
53,BA,4
53,BG,17
53,CE,29
53,DM,52
53,DT,1
53,EB,47
53,EW,26
53,FE,34
53,FI,9
53,GW,39
53,HF,33
53,HK,46
53,IG,47
53,JD,47
53,JP,16
53,JP,17
53,KK,44
53,NU,7
53,OS,30
53,PA,19
53,PI,40
53,QS,28
53,QU,8
53,QX,14
53,RP,33
53,SL,54
53,TC,30
53,UH,27
53,UL,22
53,VS,5
53,WM,36
53,WO,53
53,WW,13
53,XF,21
53,XH,39
53,XU,11
53,XW,27
53,XX,10
53,XY,34
53,ZT,56
54,AK,54
54,BZ,38
54,DE,22
54,DP,38
54,DQ,30
54,FN,38
54,FX,41
54,GJ,24
54,GO,60
54,GW,51
54,IT,36
54,JD,23
54,JD,38
54,JP,42
54,JP,57
54,KE,56
54,LS,8
54,LT,17
54,LX,33
54,MR,47
54,MV,49
54,OG,50
54,OM,48
54,QP,23
54,QT,1
54,SD,13
54,SX,20
54,TY,20
54,UV,27
54,XO,39
54,YW,50
54,ZA,46
54,ZS,39
55,AH,29
55,BU,46
55,CD,53
55,CH,43
55,CJ,5
55,EJ,30
55,FE,20
55,FR,19
55,FR,34
55,II,2
55,IK,36
55,KT,57
55,LT,3
55,MH,47
55,MT,8
55,OQ,52
55,PC,53
55,PS,6
55,TA,44
55,TO,18
55,VQ,49
55,WI,7
55,WP,42
55,WU,19
55,YZ,21
55,ZK,58
56,AB,44
56,AR,7
56,BW,56
56,CH,51
56,CO,10
56,EE,35
56,FK,56
56,FO,31
56,FT,16
56,GQ,58
56,HE,33
56,JM,12
56,JM,54
56,LG,24
56,MP,33
56,MV,53
56,NT,30
56,OZ,5
56,PA,42
56,PR,42
56,PT,28
56,QF,33
56,RP,1
56,RR,54
56,RW,16
56,SZ,34
56,TP,17
56,UB,36
56,UP,51
56,VK,43
56,WB,55
56,ZA,52
56,ZM,21
57,AQ,51
57,CS,15
57,ES,36
57,HP,45
57,JO,23
57,LC,6
57,LE,29
57,MN,22
57,MR,2
57,OC,25
57,OF,12
57,OP,5
57,PQ,4
57,QN,55
57,RI,23
57,SK,18
57,VO,43
57,WS,34
57,WV,35
57,XX,37
57,YF,36
57,ZS,17
58,AG,36
58,BB,38
58,BC,19
58,BC,6
58,CJ,29
58,DE,25
58,DO,16
58,DR,30
58,EE,8
58,EI,27
58,FN,51
58,FQ,48
58,GC,1
58,GC,3
58,GV,33
58,IK,8
58,KC,12
58,MX,1
58,OE,44
58,OU,5
58,QD,42
58,RR,8
58,SM,45
58,TI,27
58,UM,33
58,UZ,8
58,XF,50
58,YR,35
58,ZH,24
58,ZI,26
59,AL,26
59,BG,56
59,DD,53
59,ES,23
59,HS,43
59,IJ,50
59,KK,16
59,KS,18
59,LJ,1
59,LL,12
59,MG,13
59,MH,27
59,NB,60
59,NO,35
59,PE,6
59,QE,18
59,QO,11
59,QY,2
59,RD,3
59,SK,53
59,SN,22
59,SX,23
59,TH,56
59,VR,37
59,WG,3
59,WL,60
59,YV,57
60,AO,8
60,BN,7
60,CR,42
60,DL,6
60,ED,4
60,EF,4
60,EZ,27
60,HT,23
60,IH,3
60,IL,1
60,LA,15
60,LL,54
60,ML,45
60,MP,31
60,NG,43
60,NW,50
60,OX,28
60,QN,23
60,SL,28
60,SR,7
60,SY,53
60,TJ,39
60,VZ,23
60,WN,46
60,WW,14
60,XB,10
60,XG,60
60,XI,39
60,YL,28
60,YT,6
60,ZI,7
61,BO,34
61,BQ,9
61,EN,20
61,EY,32
61,EY,36
61,FA,51
61,GF,14
61,GY,32
61,IC,43
61,IO,3
61,JL,27
61,KI,12
61,LH,50
61,MU,27
61,NV,53
61,NZ,1
61,OS,47
61,OU,43
61,PU,23
61,SC,22
61,SV,41
61,TU,30
61,UH,38
61,UO,37
61,UU,12
61,VA,49
61,YE,1
62,BE,41
62,CH,14
62,DA,20
62,DE,42
62,DM,16
62,EO,58
62,FF,1
62,GZ,48
62,HN,13
62,IG,40
62,IY,14
62,JC,8
62,JT,52
62,JY,18
62,LK,51
62,MS,6
62,NN,40
62,NX,44
62,ON,32
62,OV,3
62,PS,53
62,ST,27
62,TF,9
62,TW,34
62,UO,20
62,UP,22
62,UR,56
62,VI,40
62,XV,7
62,ZH,27
63,AH,23
63,CO,43
63,CX,35
63,DS,46
63,FC,29
63,FH,41
63,GF,5
63,GX,32
63,IM,46
63,KB,4
63,KG,24
63,KI,19
63,KW,36
63,LE,48
63,LN,9
63,LT,37
63,MK,20
63,NT,19
63,RI,6
63,RR,22
63,UU,14
63,VK,33
63,VL,26
63,WB,60
63,WM,30
63,XK,3
63,YT,27
64,AN,17
64,AN,37
64,AS,17
64,AU,13
64,DJ,54
64,FP,16
64,GJ,54
64,GW,5
64,ID,23
64,JD,34
64,LJ,38
64,LV,43
64,MB,60
64,NS,7
64,OL,41
64,OW,35
64,OY,6
64,RT,23
64,SG,59
64,UC,6
64,UK,60
64,UL,38
64,UU,17
64,WV,7
64,XX,59
64,YB,8
64,ZU,59
65,AL,30
65,AV,59
65,DU,21
65,DV,50
65,EE,59
65,EH,29
65,ER,14
65,FD,58
65,FJ,11
65,GD,31
65,GS,25
65,HS,47
65,IE,38
65,IQ,58
65,JB,20
65,NH,49
65,NT,59
65,OE,9
65,OM,1
65,PJ,47
65,PP,12
65,QR,1
65,RQ,56
65,UE,52
65,UW,14
65,VL,26
65,WL,59
65,XH,4
65,YR,57
65,ZQ,53
66,AH,45
66,AP,21
66,CV,28
66,DZ,51
66,ES,8
66,EW,31
66,FB,10
66,GH,56
66,GX,12
66,HS,9
66,ID,8
66,JO,13
66,LV,58
66,MT,45
66,MV,30
66,NU,35
66,OZ,27
66,PE,16
66,PN,24
66,RR,12
66,RT,12
66,SN,25
66,TT,14
66,UJ,41
66,UM,6
66,UV,6
66,VW,27
66,XH,56
66,ZL,57
67,BS,39
67,CM,18
67,DP,60
67,DU,6
67,ER,38
67,FN,4
67,FT,42
67,FY,41
67,GM,12
67,GM,15
67,GM,47
67,IM,51
67,IR,47
67,NU,6
67,NV,30
67,OR,56
67,OU,20
67,PC,50
67,PO,22
67,QL,50
67,QQ,22
67,QR,49
67,SB,47
67,TY,13
67,XL,30
67,XP,49
67,XQ,5
67,ZS,48
68,AW,33
68,AW,6
68,BC,42
68,DD,30
68,DV,27
68,DX,19
68,EJ,41
68,FG,10
68,FU,54
68,HF,7
68,JK,7
68,JL,37
